,name,description,score,address,latitude,longitude,short_url
443,Royal Hôtel,"[""Situé au cœur de Nîmes, le Royal Hôtel dispose d'un restaurant sur place, La Bodéguita, qui s'ouvre sur la place Assas. "", '1 149 expériences vécues']","['8,1']","1 place d'Assas, 30000 Nîmes, France",43.8388151,4.35481846,https://www.booking.com/hotel/fr/royal.fr.html?aid=304142
444,James Vignoble Hôtel - Eguisheim,"[""Le James Vignoble Hôtel\xa0-\xa0Eguisheim vous accueille en plein cœur du vignoble d'Eguisheim. Il offre une vue spectaculaire sur la Forêt-Noire. "", '914 expériences vécues']","['8,8']","6 rue des 3 Pierres, 68420 Eguisheim, France",48.04496277,7.30157845,https://www.booking.com/hotel/fr/saint-hubert-eguisheim.fr.html?aid=304142
445,Hôtel Saint Louis,"[""Situé dans le cœur historique d'Aigues-Mortes, à 200 mètres de la Tour de Constance, l'Hôtel Saint Louis est un hôtel climatisé doté d'un centre de bien-être et d'un restaurant. "", '662 expériences vécues']","['8,4']","10, Rue Amiral Courbet, 30220 Aigues-Mortes, France",43.56721967,4.1893436,https://www.booking.com/hotel/fr/saint-louis-aigues-mortes.fr.html?aid=304142
446,Centre historique l'authentique Saint Nicolas ou le bourdon de la Cathédrale,"['Hébergement géré par un particulier', ""Doté d'une connexion Wi-Fi gratuite et offrant une vue sur la ville, le Centre historique l'authentique Saint Nicolas ou le bourdon de la Cathédrale est un hébergement situé dans un quartier central..."", '118 expériences vécues']","['9,6']","49 Rue Saint-Nicolas, 76000 Rouen, France",49.44128755,1.0960871,https://www.booking.com/hotel/fr/saint-nicolas-ou-le-bourdon-de-la-cathedrale.fr.html?aid=304142
447,CALYPSO,"[""Le CALYPSO est un hébergement en bord de mer situé à Cassis, à 500 mètres de Bestouan et à moins de 1 km de la plage de l'Anse de Corton. "", '31 expériences vécues']","['8,1']","Résidence le Val d'Ore 17 Avenue de la Viguerie, 13260 Cassis, France",43.21703056,5.53575003,https://www.booking.com/hotel/fr/sea-and-sun-cassis.fr.html?aid=304142
448,Séjour chez le Marin,"[""Doté d'une connexion Wi-Fi et d'un parking privé gratuits, le Séjour chez le Marin est situé au Havre, à seulement 1,3 km des docks Vauban. "", '30 expériences vécues']","['8,3']","35 Boulevard Amiral Mouchez, 76600 Le Havre, France",49.4845138,0.1325153,https://www.booking.com/hotel/fr/sejour-chez-le-marin.fr.html?aid=304142
449,Hotel Restaurant Siatel Chateaufarine,"['Doté d’une connexion Wi-Fi gratuite, l’Hotel Restaurant Siatel Chateaufarine propose des hébergements à 7,5 km du centre de Besançon, en Bourgogne-Franche-Comté. ', '1 039 expériences vécues']","['7,9']","6 Rue Louis Aragon, 25000 Besançon, France",47.21613222,5.94183326,https://www.booking.com/hotel/fr/siatel-chateaufarine.fr.html?aid=304142
450,Skymist Maison d'hôtes,"[""Situé à Biert, en Occitanie, à 47 km d'Andorre-la-Vieille, le Skymist Bed & Breakfast offre une vue sur la montagne. "", '127 expériences vécues']","['8,8']","Lieu dit Nabios, 09360 Biert, France",42.90210103,1.3022325,https://www.booking.com/hotel/fr/skymist.fr.html?aid=304142
451,Sofitel Marseille Vieux-Port,"['Doté d’un accès gratuit au spa, au sauna et au hammam, le Sofitel Marseille Vieux-Port est également pourvu de 3\xa0terrasses surplombant le Vieux-Port de Marseille. ', '1 280 expériences vécues']","['8,5']","36 Boulevard Charles Livon, 13007 Marseille, France",43.29242722,5.36084533,https://www.booking.com/hotel/fr/sofitel-marseille-vieux-port.fr.html?aid=304142
452,SOWELL HOTELS Les Chevaliers,"[""Situé à Carcassonne, à 2\xa0minutes à pied de l'Aude et offrant une vue sur le pont Vieux, le SOWELL HOTELS Les Chevaliers propose une connexion Wi-Fi gratuite. "", '3 546 expériences vécues']","['8,2']","2 bis Rue des Calquières, 11000 Carcassonne, France",43.21103244,2.35819995,https://www.booking.com/hotel/fr/soleil-vacances-les-chevaliers.fr.html?aid=304142
453,Hotel du Roi & Spa by SOWELL COLLECTION,"[""Doté d'un bar et d'un jardin, l'Hotel du Roi & Spa by SOWELL COLLECTION se trouve à Carcassonne, à 700\xa0mètres de la Maison des Mémoires et à 1,5\xa0km de la cathédrale de Carcassonne. "", '905 expériences vécues']","['8,1']","3 Rue des Calquières, 11000 Carcassonne, France",43.21085,2.357769,https://www.booking.com/hotel/fr/soleilvacances-du-roi.fr.html?aid=304142
454,Sous les courtines,"[""Doté d'un jardin de 700 m² et d'un barbecue, l'établissement Sous les courtines est situé à Carcassonne, à 100 mètres des remparts de la ville. "", '147 expériences vécues']","['9,4']","12 Rue Barbacane, 11000 Carcassonne, France",43.20482232,2.36041129,https://www.booking.com/hotel/fr/sous-les-courtines.fr.html?aid=304142
455,Splendid Hotel Annecy,"['Donnant sur le lac d’Annecy, le Splendid Hotel Annecy se situe dans le centre de la vieille ville d’Annecy, à quelques pas des rues commerçantes. ', '1 148 expériences vécues']","['8,7']","4 Quai Eustache Chappuis, 74000 Annecy, France",45.90067845,6.12744749,https://www.booking.com/hotel/fr/splendid-hotel-annecy.fr.html?aid=304142
456,DORMIR A MONTAUBAN Logements Carreyrat Calme et Verdoyant,"[""Situé à Montauban, à 45 km de Moissac, le DORMIR A MONTAUBAN Logements Carreyrat Calme et Verdoyant dispose d'un jardin et d'une connexion Wi-Fi gratuite. "", '255 expériences vécues']","['9,2']","2980 Chemin de Fayence, 82000 Montauban, France",43.98098686,1.38958597,https://www.booking.com/hotel/fr/studio-carreyrat-cadre-calme-et-verdoyant.fr.html?aid=304142
457,Studio centre historique de Bormes les Mimosas,"['Hébergement géré par un particulier', 'Situé à Bormes-les-Mimosas, à seulement 2,5 km de la Grande Plage, le Studio centre historique de Bormes les Mimosas propose un hébergement en bord de mer avec une terrasse et une connexion Wi-Fi...', '62 expériences vécues']","['8,9']","83230 Bormes-les-Mimosas, France",43.15036057,6.34262603,https://www.booking.com/hotel/fr/studio-centre-historique-de-bormes-les-mimosas.fr.html?aid=304142
458,Brit Hotel Suisse et Bordeaux - Centre Gare,"['Le Brit Hôtel Suisse et Bordeaux - Centre Gare vous accueille à proximité d’une rue piétonne et commerçante du centre-ville de Grenoble. ', '704 expériences vécues']","['7,0']","6 Place De La Gare, 38000 Grenoble, France",45.19051921,5.71601942,https://www.booking.com/hotel/fr/suisse-et-bordeaux.fr.html?aid=304142
459,Novotel Suites Lille Europe,"['Installé dans le centre-ville de Lille, l’hôtel 4\xa0étoiles Novotel Suites Lille Europe vous accueille à seulement 600\xa0mètres de la gare de Lille-Flandres, à 11\xa0minutes à pied du complexe Lille Grand...', '2 026 expériences vécues']","['8,2']","Boulevard De Turin, Centre de Lille, 59000 Lille, France",50.63883337,3.07668149,https://www.booking.com/hotel/fr/suitehotel-lille-europe.fr.html?aid=304142
460,Sweet Inn - Turenne,"[""Situé dans le centre de Paris, à moins de 1,4 km du centre Pompidou et à 1,6 km de l'opéra Bastille, le Sweet Inn - Turenne propose des hébergements avec connexion Wi-Fi gratuite. "", '8 expériences vécues']","['8,6']","132 Rue de Turenne, 3e arr., 75003 Paris, France",48.8644438,2.3648845,https://www.booking.com/hotel/fr/sweet-inn-le-marais-turenne.fr.html?aid=304142
461,Le bon'appart - 50m de la cathédrale,"['Hébergement géré par un particulier', ""Le bon'appart - 50m de la cathédrale est situé à Montauban. Offrant une vue sur la ville, il se trouve à 39 km de Valence. "", '54 expériences vécues']","['9,1']","51 rue de la résistance, 82000 Montauban, France",44.01632797,1.35513816,https://www.booking.com/hotel/fr/t3-90-m-hypercentre-a-50-m-de-la-cathedrale.fr.html?aid=304142
462,Temporesidence Cathedrale,"['Situé à Bayonne, le Temporesidence Cathedrale est à seulement 2,5 km de la gare et à 6 km de Biarritz. Il propose des appartements et des studios spacieux avec une kitchenette entièrement équipée. ', '2 076 expériences vécues']","['8,0']","9 rue Sabaterie, 64100 Bayonne, France",43.48954193,-1.47812448,https://www.booking.com/hotel/fr/temporesidence-cathedrale.fr.html?aid=304142
463,Temporesidence Chateauneuf,"[""Située dans la région Aquitaine, cette résidence propose un hébergement moderne doté d'une connexion Internet par câble et d'une télévision à écran plat avec les chaînes du câble. "", '1 704 expériences vécues']","['7,5']","2/4 rue Pontrique, 64100 Bayonne, France",43.48991068,-1.47314027,https://www.booking.com/hotel/fr/temporesidence-chateauneuf.fr.html?aid=304142
464,ibis Styles Toulouse Centre Gare,"[""Installé dans un bâtiment datant du XIXe siècle, l'ibis Styles Toulouse Centre Gare se trouve au cœur de Toulouse, en face de la gare SNCF de Toulouse-Matabiau et de l'arrêt de la navette aéroport. "", '1 814 expériences vécues']","['7,9']","Boulevard Bonrepos, 31000 Toulouse, France",43.61112245,1.45225525,https://www.booking.com/hotel/fr/terminus-toulouse.fr.html?aid=304142
465,Hôtel Terranostra,"[""Doté d'un restaurant et d'un bar, l'Hotel Terranostra vous accueille à Tarascon-sur-Ariège, au cœur des sites historiques de l'Ariège. Une connexion Wi-Fi est disponible gratuitement. "", '462 expériences vécues']","['8,5']","7, Place Jean Jaurès, 09400 Tarascon-sur-Ariège, France",42.84718593,1.6056028,https://www.booking.com/hotel/fr/terranostra.fr.html?aid=304142
466,Thalacap Camargue,"['Le Thalacap Camargue est situé en face de la plage des Saintes-Maries-de-la-Mer, à 5\xa0minutes de marche du centre-ville. ', '919 expériences vécues']","['7,7']"," Avenue du Dr Cambon, 13460 Les Saintes-Maries-de-la-Mer, France",43.45349134,4.43545103,https://www.booking.com/hotel/fr/thalacap-camargue.fr.html?aid=304142
467,Sofitel Biarritz Le Miramar Thalassa,"[""Situé à quelques pas du centre-ville de Biarritz, le Sofitel Biarritz Le Miramar surplombe l'une des plus belles plages de la côte basque. "", '747 expériences vécues']","['8,0']","13 rue Louison Bobet, 64200 Biarritz, France",43.48784796,-1.55444473,https://www.booking.com/hotel/fr/thalassa-miramar-biarritz.fr.html?aid=304142
468,The Little House,"['Hébergement géré par un particulier', ""Situé à Bormes-les-Mimosas, à 2,6 km de la Grande Plage, à 2,8 km de la plage de l'Anglade et à 3 km de La Favière, l'établissement The Little House propose un hébergement avec une terrasse et une..."", '15 expériences vécues']","['9,5']","10 Rue de la Plaine des Ânes, 83230 Bormes-les-Mimosas, France",43.15036081,6.34220201,https://www.booking.com/hotel/fr/the-little-house-bormes-les-mimosas.fr.html?aid=304142
469,Hôtel d’Angleterre Grenoble Hyper-Centre,"[""L'Hôtel d'Angleterre Grenoble Hyper-Centre est situé au cœur de Grenoble, face aux jardins de la place Victor Hugo et à seulement 1 minute à pied de l'arrêt de tramway Victor Hugo. "", '1 724 expériences vécues']","['7,9']","5, place Victor Hugo, 38000 Grenoble, France",45.18920402,5.72537228,https://www.booking.com/hotel/fr/tiangleterre.fr.html?aid=304142
470,Pullman Paris Tour Eiffel,"[""L’hôtel 4\xa0étoiles Pullman Paris Tour Eiffel est situé au pied de la Tour Eiffel et du Trocadéro. Ouverte 24h/24, la salle de sport est équipée d'appareils de cardio-training. "", '3 454 expériences vécues']","['8,3']","18 Avenue De Suffren, Entrée au 22 rue Jean Rey, 15e arr., 75015 Paris, France",48.85560401,2.29256183,https://www.booking.com/hotel/fr/tour-eiffel.fr.html?aid=304142
471,LE CLOS DES SOURCES Hôtel & Spa,"['LE CLOS DES SOURCES Hôtel & Spa est situé dans le parc régional des Ballons des Vosges en Alsace. ', '354 expériences vécues']","['8,5']","43, Route Du Haut Koenigsbourg, 68590 Thannenkirch, France",48.23104798,7.30221748,https://www.booking.com/hotel/fr/touringhotel.fr.html?aid=304142
472,Toyoko INN Marseille Saint Charles,"['Situé à Marseille, à seulement 5\xa0minutes à pied de la gare de Marseille Saint-Charles, le Toyoko INN Marseille Saint Charles dispose d’un jardin et d’une connexion Wi-Fi gratuite. ', '9 784 expériences vécues']","['7,9']","25 Avenue du General Leclerc, 13003 Marseille, France",43.304229,5.376624,https://www.booking.com/hotel/fr/toyoko-inn-marseille-saint-charles.fr.html?aid=304142
473,Hôtel Triton,"['Situé sur la plage du Boutiquet, l’Hôtel Triton propose des chambres climatisées donnant sur la baie de Collioure ou sur les Pyrénées. ', '962 expériences vécues']","['7,4']","Rue Jean Bart, 66190 Collioure, France",42.52371617,3.08713473,https://www.booking.com/hotel/fr/triton.fr.html?aid=304142
474,un gîte dans la cité,"['Hébergement géré par un particulier', ""Situé à Carcassonne, à 2,2 km de la Maison des Mémoires et à 3,1 km de la cathédrale, l'établissement un gîte dans la cité propose un hébergement climatisé avec une terrasse et une connexion Wi-Fi..."", '179 expériences vécues']","['9,4']","4 rue du tréseau  la cité, 11000 Carcassonne, France",43.20716756,2.36496538,https://www.booking.com/hotel/fr/un-gite-dans-la-cite.fr.html?aid=304142
475,"Une Maison en ville, Chambre d'hôtes, Hyper centre d'Amiens","['Doté d’un jardin, d’un salon commun et d’une connexion Wi-Fi gratuite, l’établissement Une Maison En Ville Chambre d’hotes propose des hébergements à Amiens, à 1,7 km des Hortillonnages et à 2,5 km du...', '249 expériences vécues']","['9,2']","2 Rue Duthoit, 80000 Amiens, France",49.889702,2.2984392,https://www.booking.com/hotel/fr/une-maison-en-ville-amiens.fr.html?aid=304142
476,Hôtel & Spa Vatel,"['Le complexe 4\xa0étoiles Hôtel\xa0&\xa0Spa Vatel propose un accès gratuit au spa et à la salle de sport, où vous profiterez d’une piscine intérieure chauffée et d’un jacuzzi. ', '801 expériences vécues']","['8,2']","140, rue Vatel, 30900 Nîmes, France",43.82057675,4.31912698,https://www.booking.com/hotel/fr/vatel.fr.html?aid=304142
477,Hôtel Spa Vent d'Ouest,"['L’Hôtel Spa Vent d’Ouest se situe au Havre, à seulement 550\xa0mètres de la plage et à 5\xa0minutes de route du terminal ferry. ', '722 expériences vécues']","['8,2']","4 Rue De Caligny, Perret, 76600 Le Havre, France",49.49141928,0.10070756,https://www.booking.com/hotel/fr/vent-d-ouest-le-havre.fr.html?aid=304142
478,Victoria Palace Hotel,"['Le Victoria Palace Hotel se situe à 250\xa0mètres de la rue du Cherche-Midi datant du XVIIIème siècle, ainsi qu’à 750\xa0mètres de la gare Montparnasse et du grand magasin Le Bon Marché. ', '587 expériences vécues']","['8,9']","6 Rue Blaise Desgoffe, 6e arr., 75006 Paris, France",48.845756,2.32444726,https://www.booking.com/hotel/fr/victoria-palace.fr.html?aid=304142
479,Provencal Holiday Home in Bormes-les-Mimosas with Terrace,"['Situé à Bormes-les-Mimosas, à seulement 2,1 km de la Grande Plage, le Provencal Holiday Home in Bormes-les-Mimosas with Terrace propose un hébergement avec des installations de sports nautiques, un...', '7 expériences vécues']","['7,8']","83230 Bormes-les-Mimosas, France",43.149979,6.348528,https://www.booking.com/hotel/fr/villa-3-pieces-villas-jumelees.fr.html?aid=304142
480,"Villa Borghese, The Originals Relais","[""Situé à Gréoux-les-Bains, entre les gorges du Verdon et le Lubéron, l'établissement Villa Borghese vous accueille dans un parc entouré de chênes centenaires. "", '408 expériences vécues']","['7,7']","Avenue des Thermes, 04800 Gréoux-les-Bains, France",43.75813877,5.89472026,https://www.booking.com/hotel/fr/villa-borghese.fr.html?aid=304142
481,Villa Grimm,"['Hébergement géré par un particulier', 'Située à Sainte-Marie-aux-Mines, la Villa Grimm propose un salon commun, un jardin et une terrasse. ', '103 expériences vécues']","['9,8']","166 rue Clemenceau, 68160 Sainte-Marie-aux-Mines, France",48.24405,7.177244,https://www.booking.com/hotel/fr/villa-grimm.fr.html?aid=304142
482,Hôtel Villa KOEGUI Bayonne,"['Doté d’un bar, d’un restaurant, d’une terrasse, d’un salon commun et d’une salle de sport, l’Hôtel Villa KOEGUI Bayonne propose des hébergements à Bayonne. ', '808 expériences vécues']","['8,9']","7 Rue Frédéric Bastiat, 64100 Bayonne, France",43.492371,-1.472588,https://www.booking.com/hotel/fr/villa-koegui-bayonne.fr.html?aid=304142
